generation,population_size,mean_fitness,max_fitness,entropy,mutual_information,travel_gene_freq,num_migrations
167,174,-161323.34131519517,-158228.14281142282,5.692497399884157,4.307502600115843,0.3218390804597701,0
168,174,-161199.31656431258,-158228.14281142282,5.718941346618253,4.281058653381747,0.367816091954023,0
169,166,-160953.37863553772,-158228.14281142282,5.463959498188571,4.536040501811429,0.3493975903614458,0
170,166,-160523.13941811072,-158228.14281142282,5.3679173853270115,4.6320826146729885,0.3674698795180723,0
171,182,-160397.60978006318,-158228.14281142282,5.123633218413124,4.876366781586876,0.4230769230769231,0
172,160,-161898.86757684516,-158228.14281142282,5.044623985956446,4.955376014043554,0.46875,0
173,176,-159920.73033317216,-158228.14281142282,4.681098742403711,5.318901257596289,0.4772727272727273,0
174,164,-160788.90668943734,-158228.14281142282,4.78816342973782,5.21183657026218,0.6524390243902439,0
175,178,-160310.50061639916,-158228.14281142282,4.656403121621862,5.343596878378138,0.6573033707865169,0
176,166,-160757.48225822108,-158228.14281142282,4.75030896573943,5.24969103426057,0.6204819277108434,0
177,166,-160697.68726254752,-158228.14281142282,4.801457753664134,5.198542246335866,0.6506024096385542,0
178,170,-160245.50357337002,-158228.14281142282,4.570316184059709,5.429683815940291,0.6235294117647059,0
179,176,-161929.72840342758,-158228.14281142282,4.506726390771116,5.493273609228884,0.6420454545454546,0
180,176,-160616.5368745486,-158228.14281142282,4.4652351063599784,5.5347648936400216,0.5852272727272727,0
181,166,-160666.83812083496,-158228.14281142282,4.259289025839718,5.740710974160282,0.5843373493975904,0
182,160,-161224.76263877546,-158228.14281142282,3.9673567706790998,6.0326432293209,0.625,0
183,174,-160057.42455607443,-158228.14281142282,4.028018612877934,5.971981387122066,0.6149425287356322,0
184,168,-160456.28652624515,-158228.14281142282,4.637635946888239,5.362364053111761,0.6130952380952381,0
185,170,-160229.14795574866,-158228.14281142282,4.327697650977364,5.672302349022636,0.6470588235294118,0
186,176,-161305.49801059047,-158228.14281142282,4.228518203147384,5.771481796852616,0.6306818181818182,0
